type	feature	n	log_odds_weighted	log_odds_weighted_scaled
speech	celo	14	-0.263625545075284	0.18579583168913993
speech	expono	6	-0.263895508110535	0.18578019855202685
speech	perfectus	6	-0.263895508110535	0.18578019855202685
speech	perfringo	6	-0.263895508110535	0.18578019855202685
speech	circumfundo	6	-0.263895508110535	0.18578019855202685
speech	praecipuus	6	-0.263895508110535	0.18578019855202685
speech	offero	15	-0.265363904370452	0.1856951660213831
speech	praebeo	16	-0.267250545996077	0.18558591355580287
speech	maternus	16	-0.267250545996077	0.18558591355580287
speech	alternus	16	-0.267250545996077	0.18558591355580287
speech	licentia	1	-0.268489404117319	0.18551417321974148
speech	pedester	1	-0.268489404117319	0.18551417321974148
speech	marinus	1	-0.268489404117319	0.18551417321974148
speech	amazon	1	-0.268489404117319	0.18551417321974148
speech	samnis	1	-0.268489404117319	0.18551417321974148
speech	exiguum	1	-0.268489404117319	0.18551417321974148
speech	exululo	1	-0.268489404117319	0.18551417321974148
speech	gades	1	-0.268489404117319	0.18551417321974148
speech	perflo	1	-0.268489404117319	0.18551417321974148
speech	uiduus	1	-0.268489404117319	0.18551417321974148
speech	maculosus	1	-0.268489404117319	0.18551417321974148
speech	luctificus	1	-0.268489404117319	0.18551417321974148
speech	manipulus	1	-0.268489404117319	0.18551417321974148
speech	uidua	1	-0.268489404117319	0.18551417321974148
speech	forceps	1	-0.268489404117319	0.18551417321974148
speech	mantua	1	-0.268489404117319	0.18551417321974148
speech	falernus	1	-0.268489404117319	0.18551417321974148
speech	adsumptus	1	-0.268489404117319	0.18551417321974148
speech	caieta	1	-0.268489404117319	0.18551417321974148
speech	aegaeon	1	-0.268489404117319	0.18551417321974148
speech	longinquus	1	-0.268489404117319	0.18551417321974148
speech	hauo	1	-0.268489404117319	0.18551417321974148
speech	sagulum	1	-0.268489404117319	0.18551417321974148
speech	minoia	1	-0.268489404117319	0.18551417321974148
speech	philemon	1	-0.268489404117319	0.18551417321974148
speech	scyrius	1	-0.268489404117319	0.18551417321974148
speech	memnon	1	-0.268489404117319	0.18551417321974148
speech	amycles	1	-0.268489404117319	0.18551417321974148
speech	adsto	1	-0.268489404117319	0.18551417321974148
speech	consono	1	-0.268489404117319	0.18551417321974148
speech	caetra	1	-0.268489404117319	0.18551417321974148
speech	parus	1	-0.268489404117319	0.18551417321974148
speech	consedo	1	-0.268489404117319	0.18551417321974148
speech	conuallis	1	-0.268489404117319	0.18551417321974148
speech	parthenius	1	-0.268489404117319	0.18551417321974148
speech	regendus	1	-0.268489404117319	0.18551417321974148
speech	terrigenus	1	-0.268489404117319	0.18551417321974148
speech	marcidus	1	-0.268489404117319	0.18551417321974148
speech	sacrificus	1	-0.268489404117319	0.18551417321974148
speech	murranus	1	-0.268489404117319	0.18551417321974148
speech	comprehendo	1	-0.268489404117319	0.18551417321974148
speech	pisae	1	-0.268489404117319	0.18551417321974148
speech	aestiuo	1	-0.268489404117319	0.18551417321974148
speech	eurota	1	-0.268489404117319	0.18551417321974148
speech	doris	1	-0.268489404117319	0.18551417321974148
speech	excubo	1	-0.268489404117319	0.18551417321974148
speech	inexhaustus	1	-0.268489404117319	0.18551417321974148
speech	inserto	1	-0.268489404117319	0.18551417321974148
speech	ismenius	1	-0.268489404117319	0.18551417321974148
speech	cleonaeus	1	-0.268489404117319	0.18551417321974148
speech	conbibo	1	-0.268489404117319	0.18551417321974148
speech	inexorabilis	1	-0.268489404117319	0.18551417321974148
speech	inexpertus	1	-0.268489404117319	0.18551417321974148
speech	inexpleo	1	-0.268489404117319	0.18551417321974148
speech	othryn	1	-0.268489404117319	0.18551417321974148
speech	decerto	1	-0.268489404117319	0.18551417321974148
speech	tremibundus	1	-0.268489404117319	0.18551417321974148
speech	ausonides	1	-0.268489404117319	0.18551417321974148
speech	offensus	1	-0.268489404117319	0.18551417321974148
speech	iucundus	1	-0.268489404117319	0.18551417321974148
speech	aso	1	-0.268489404117319	0.18551417321974148
speech	inrito	1	-0.268489404117319	0.18551417321974148
speech	iudicium	1	-0.268489404117319	0.18551417321974148
speech	erectheus	1	-0.268489404117319	0.18551417321974148
speech	inrigo	1	-0.268489404117319	0.18551417321974148
speech	agamemnonius	1	-0.268489404117319	0.18551417321974148
speech	uirbius	1	-0.268489404117319	0.18551417321974148
speech	applico	1	-0.268489404117319	0.18551417321974148
speech	cimmerius	1	-0.268489404117319	0.18551417321974148
speech	flauesco	1	-0.268489404117319	0.18551417321974148
speech	fauentus	1	-0.268489404117319	0.18551417321974148
speech	tempestiuus	1	-0.268489404117319	0.18551417321974148
speech	chelydrus	1	-0.268489404117319	0.18551417321974148
speech	inachidus	1	-0.268489404117319	0.18551417321974148
speech	ualens	1	-0.268489404117319	0.18551417321974148
speech	praeuideo	1	-0.268489404117319	0.18551417321974148
speech	athamas	1	-0.268489404117319	0.18551417321974148
speech	exsatio	1	-0.268489404117319	0.18551417321974148
speech	enipeus	1	-0.268489404117319	0.18551417321974148
speech	interuenio	1	-0.268489404117319	0.18551417321974148
speech	intempestus	1	-0.268489404117319	0.18551417321974148
speech	pugnantus	1	-0.268489404117319	0.18551417321974148
speech	stello	1	-0.268489404117319	0.18551417321974148
speech	guberno	1	-0.268489404117319	0.18551417321974148
speech	ephebus	1	-0.268489404117319	0.18551417321974148
speech	indiges	1	-0.268489404117319	0.18551417321974148
speech	introitus	1	-0.268489404117319	0.18551417321974148
speech	alga	1	-0.268489404117319	0.18551417321974148
speech	quadrupedans	1	-0.268489404117319	0.18551417321974148
speech	iris	1	-0.268489404117319	0.18551417321974148
speech	inuerto	1	-0.268489404117319	0.18551417321974148
speech	sodalis	1	-0.268489404117319	0.18551417321974148
speech	deformo	1	-0.268489404117319	0.18551417321974148
speech	africus	1	-0.268489404117319	0.18551417321974148
speech	caprea	1	-0.268489404117319	0.18551417321974148
speech	humo	1	-0.268489404117319	0.18551417321974148
speech	acarnan	1	-0.268489404117319	0.18551417321974148
speech	accubo	1	-0.268489404117319	0.18551417321974148
speech	pluuialis	1	-0.268489404117319	0.18551417321974148
speech	insolitus	1	-0.268489404117319	0.18551417321974148
speech	renarro	1	-0.268489404117319	0.18551417321974148
speech	ploro	1	-0.268489404117319	0.18551417321974148
speech	rhesus	1	-0.268489404117319	0.18551417321974148
speech	obstrepo	1	-0.268489404117319	0.18551417321974148
speech	dissulto	1	-0.268489404117319	0.18551417321974148
speech	potis	1	-0.268489404117319	0.18551417321974148
speech	biremis	1	-0.268489404117319	0.18551417321974148
speech	rogito	1	-0.268489404117319	0.18551417321974148
speech	excusdo	1	-0.268489404117319	0.18551417321974148
speech	antigon	1	-0.268489404117319	0.18551417321974148
speech	languor	1	-0.268489404117319	0.18551417321974148
speech	obmutesco	1	-0.268489404117319	0.18551417321974148
speech	proripio	1	-0.268489404117319	0.18551417321974148
speech	monendus	1	-0.268489404117319	0.18551417321974148
speech	prouoco	1	-0.268489404117319	0.18551417321974148
speech	operor	1	-0.268489404117319	0.18551417321974148
speech	transilio	1	-0.268489404117319	0.18551417321974148
speech	nysaeus	1	-0.268489404117319	0.18551417321974148
speech	argumentum	1	-0.268489404117319	0.18551417321974148
speech	praecingo	1	-0.268489404117319	0.18551417321974148
speech	frigeo	1	-0.268489404117319	0.18551417321974148
speech	lacto	1	-0.268489404117319	0.18551417321974148
speech	praepes	1	-0.268489404117319	0.18551417321974148
speech	facundus	1	-0.268489404117319	0.18551417321974148
speech	adloquius	1	-0.268489404117319	0.18551417321974148
speech	iasides	1	-0.268489404117319	0.18551417321974148
speech	confligo	1	-0.268489404117319	0.18551417321974148
speech	abruptus	1	-0.268489404117319	0.18551417321974148
speech	bicolor	1	-0.268489404117319	0.18551417321974148
speech	area	1	-0.268489404117319	0.18551417321974148
speech	aetola	1	-0.268489404117319	0.18551417321974148
speech	larisaeus	1	-0.268489404117319	0.18551417321974148
speech	tithonia	1	-0.268489404117319	0.18551417321974148
speech	eleusin	1	-0.268489404117319	0.18551417321974148
speech	oleum	1	-0.268489404117319	0.18551417321974148
speech	squameus	1	-0.268489404117319	0.18551417321974148
speech	stillo	1	-0.268489404117319	0.18551417321974148
speech	quiris	1	-0.268489404117319	0.18551417321974148
speech	paeanus	1	-0.268489404117319	0.18551417321974148
speech	auena	1	-0.268489404117319	0.18551417321974148
speech	inous	1	-0.268489404117319	0.18551417321974148
speech	pholoe	1	-0.268489404117319	0.18551417321974148
speech	idan	1	-0.268489404117319	0.18551417321974148
speech	nomas	5	-0.2686576819806	0.18550442851188795
speech	minos	5	-0.2686576819806	0.18550442851188795
speech	pollux	5	-0.2686576819806	0.18550442851188795
speech	uolatus	5	-0.2686576819806	0.18550442851188795
speech	triuia	5	-0.2686576819806	0.18550442851188795
speech	aegaeus	5	-0.2686576819806	0.18550442851188795
speech	mentum	5	-0.2686576819806	0.18550442851188795
speech	salio	5	-0.2686576819806	0.18550442851188795
speech	glaeba	5	-0.2686576819806	0.18550442851188795
speech	uario	5	-0.2686576819806	0.18550442851188795
speech	ilicet	5	-0.2686576819806	0.18550442851188795
speech	contraho	5	-0.2686576819806	0.18550442851188795
speech	aetna	5	-0.2686576819806	0.18550442851188795
speech	saeta	5	-0.2686576819806	0.18550442851188795
speech	recondo	5	-0.2686576819806	0.18550442851188795
speech	infidus	5	-0.2686576819806	0.18550442851188795
speech	praecipue	5	-0.2686576819806	0.18550442851188795
speech	sidon	5	-0.2686576819806	0.18550442851188795
speech	procella	17	-0.269255871226512	0.18546978830830513
speech	pasta	0	-0.270211384712945	0.18541445601685663
speech	substruo	0	-0.270211384712945	0.18541445601685663
speech	substrigo	0	-0.270211384712945	0.18541445601685663
speech	refrigesco	0	-0.270211384712945	0.18541445601685663
speech	carteius	0	-0.270211384712945	0.18541445601685663
speech	carystus	0	-0.270211384712945	0.18541445601685663
speech	charopi	0	-0.270211384712945	0.18541445601685663
speech	alcinous	0	-0.270211384712945	0.18541445601685663
speech	oliuus	0	-0.270211384712945	0.18541445601685663
speech	choatras	0	-0.270211384712945	0.18541445601685663
speech	carpentum	0	-0.270211384712945	0.18541445601685663
speech	talos	0	-0.270211384712945	0.18541445601685663
speech	resemineo	0	-0.270211384712945	0.18541445601685663
speech	carmental	0	-0.270211384712945	0.18541445601685663
speech	flustrum	0	-0.270211384712945	0.18541445601685663
speech	chariculus	0	-0.270211384712945	0.18541445601685663
speech	oedipoda	0	-0.270211384712945	0.18541445601685663
speech	refotio	0	-0.270211384712945	0.18541445601685663
speech	fabris	0	-0.270211384712945	0.18541445601685663
speech	alcimedus	0	-0.270211384712945	0.18541445601685663
speech	albuneus	0	-0.270211384712945	0.18541445601685663
speech	offundo	0	-0.270211384712945	0.18541445601685663
speech	tarius	0	-0.270211384712945	0.18541445601685663
speech	resonabilis	0	-0.270211384712945	0.18541445601685663
speech	oliuifera	0	-0.270211384712945	0.18541445601685663
speech	subuoluo	0	-0.270211384712945	0.18541445601685663
speech	tarentus	0	-0.270211384712945	0.18541445601685663
speech	olearus	0	-0.270211384712945	0.18541445601685663
speech	talo	0	-0.270211384712945	0.18541445601685663
speech	alces	0	-0.270211384712945	0.18541445601685663
speech	pastoria	0	-0.270211384712945	0.18541445601685663
speech	trasimennis	0	-0.270211384712945	0.18541445601685663
speech	chersidamans	0	-0.270211384712945	0.18541445601685663
speech	suburgeo	0	-0.270211384712945	0.18541445601685663
speech	resimus	0	-0.270211384712945	0.18541445601685663
speech	oenoter	0	-0.270211384712945	0.18541445601685663
speech	refrigero	0	-0.270211384712945	0.18541445601685663
speech	gelon	0	-0.270211384712945	0.18541445601685663
speech	officio	0	-0.270211384712945	0.18541445601685663
speech	requio	0	-0.270211384712945	0.18541445601685663
speech	excellentus	0	-0.270211384712945	0.18541445601685663
speech	substringo	0	-0.270211384712945	0.18541445601685663
speech	charopis	0	-0.270211384712945	0.18541445601685663
speech	oliuifer	0	-0.270211384712945	0.18541445601685663
speech	offa	0	-0.270211384712945	0.18541445601685663
speech	chimaerifera	0	-0.270211384712945	0.18541445601685663
speech	chele	0	-0.270211384712945	0.18541445601685663
speech	tantalides	0	-0.270211384712945	0.18541445601685663
speech	oebalis	0	-0.270211384712945	0.18541445601685663
speech	ambracium	0	-0.270211384712945	0.18541445601685663
speech	cinypsus	0	-0.270211384712945	0.18541445601685663
speech	pauio	0	-0.270211384712945	0.18541445601685663
speech	cinyps	0	-0.270211384712945	0.18541445601685663
speech	subremigo	0	-0.270211384712945	0.18541445601685663
speech	fluctisonus	0	-0.270211384712945	0.18541445601685663
speech	ambracia	0	-0.270211384712945	0.18541445601685663
speech	obsido	0	-0.270211384712945	0.18541445601685663
speech	retendo	0	-0.270211384712945	0.18541445601685663
speech	transluceo	0	-0.270211384712945	0.18541445601685663
speech	trous	0	-0.270211384712945	0.18541445601685663
speech	obstrudo	0	-0.270211384712945	0.18541445601685663
speech	referendus	0	-0.270211384712945	0.18541445601685663
speech	obstupesco	0	-0.270211384712945	0.18541445601685663
speech	reteho	0	-0.270211384712945	0.18541445601685663
speech	cimolus	0	-0.270211384712945	0.18541445601685663
speech	obtentus	0	-0.270211384712945	0.18541445601685663
speech	uoconti	0	-0.270211384712945	0.18541445601685663
speech	ciminus	0	-0.270211384712945	0.18541445601685663
speech	ciminius	0	-0.270211384712945	0.18541445601685663
speech	agrippa	0	-0.270211384712945	0.18541445601685663
speech	obscurum	0	-0.270211384712945	0.18541445601685663
speech	substraminum	0	-0.270211384712945	0.18541445601685663
speech	retrorsus	0	-0.270211384712945	0.18541445601685663
speech	obliquum	0	-0.270211384712945	0.18541445601685663
speech	reuersus	0	-0.270211384712945	0.18541445601685663
speech	pausa	0	-0.270211384712945	0.18541445601685663
speech	oblitas	0	-0.270211384712945	0.18541445601685663
speech	gauranus	0	-0.270211384712945	0.18541445601685663
speech	florens	0	-0.270211384712945	0.18541445601685663
speech	pauperies	0	-0.270211384712945	0.18541445601685663
speech	gaurus	0	-0.270211384712945	0.18541445601685663
speech	reuerdeo	0	-0.270211384712945	0.18541445601685663
speech	circino	0	-0.270211384712945	0.18541445601685663
speech	obloquor	0	-0.270211384712945	0.18541445601685663
speech	rediuiuus	0	-0.270211384712945	0.18541445601685663
speech	circensis	0	-0.270211384712945	0.18541445601685663
speech	reuellio	0	-0.270211384712945	0.18541445601685663
speech	capuaene	0	-0.270211384712945	0.18541445601685663
speech	redunco	0	-0.270211384712945	0.18541445601685663
speech	tartessiacus	0	-0.270211384712945	0.18541445601685663
speech	obprobrium	0	-0.270211384712945	0.18541445601685663
speech	tartessiacos	0	-0.270211384712945	0.18541445601685663
speech	cimber	0	-0.270211384712945	0.18541445601685663
speech	exardo	0	-0.270211384712945	0.18541445601685663
speech	obtudo	0	-0.270211384712945	0.18541445601685663
speech	cilnius	0	-0.270211384712945	0.18541445601685663
speech	tarquinius	0	-0.270211384712945	0.18541445601685663
speech	ochus	0	-0.270211384712945	0.18541445601685663
speech	restruo	0	-0.270211384712945	0.18541445601685663
speech	gigus	0	-0.270211384712945	0.18541445601685663
speech	uolitans	0	-0.270211384712945	0.18541445601685663
speech	uico	0	-0.270211384712945	0.18541445601685663
speech	chryseides	0	-0.270211384712945	0.18541445601685663
speech	subscribo	0	-0.270211384712945	0.18541445601685663
speech	chrysa	0	-0.270211384712945	0.18541445601685663
speech	chromius	0	-0.270211384712945	0.18541445601685663
speech	albidus	0	-0.270211384712945	0.18541445601685663
speech	chromin	0	-0.270211384712945	0.18541445601685663
speech	substerno	0	-0.270211384712945	0.18541445601685663
speech	chromim	0	-0.270211384712945	0.18541445601685663
speech	chremetaona	0	-0.270211384712945	0.18541445601685663
speech	tarpeias	0	-0.270211384712945	0.18541445601685663
speech	oea	0	-0.270211384712945	0.18541445601685663
speech	oeagris	0	-0.270211384712945	0.18541445601685663
speech	oebalia	0	-0.270211384712945	0.18541445601685663
speech	alcmenus	0	-0.270211384712945	0.18541445601685663
speech	chrysolithus	0	-0.270211384712945	0.18541445601685663
speech	occurso	0	-0.270211384712945	0.18541445601685663
speech	carambis	0	-0.270211384712945	0.18541445601685663
speech	exarmao	0	-0.270211384712945	0.18541445601685663
speech	obuersor	0	-0.270211384712945	0.18541445601685663
speech	retectum	0	-0.270211384712945	0.18541445601685663
